name,OEM,Model,Variant,year,km_driven,fuel,seller_type,transmission,owner,Rating,ExShowroom Price,selling_price,RTO Number
Maruti Alto 800 LXI,Maruti,Alto,800 LXI,2018,35000,Petrol,Individual,Manual,First Owner,12.0,251157,200000,OR40EC5772
Maruti Alto LXi BSIII,Maruti,Alto,LXi BSIII,2010,52000,Petrol,Individual,Manual,Second Owner,15.0,251241,190000,AP61VO6031
Hyundai Getz 1.3 GVS,Hyundai,Getz,1.3 GVS,2010,110000,Petrol,Individual,Manual,First Owner,12.0,251423,110000,UT65SR3255
Ford Figo Petrol LXI,Ford,Figo,Petrol LXI,2010,110000,Petrol,Individual,Manual,First Owner,12.0,252185,130000,HR75FP7457
Maruti Omni E MPI STD BS IV,Maruti,Omni,E MPI STD BS IV,2018,120000,Petrol,Individual,Manual,First Owner,9.89,253751,250000,CG56SB1563
Maruti Alto 800 LXI,Maruti,Alto,800 LXI,2014,30000,Petrol,Individual,Manual,First Owner,15.0,253859,114999,CG82VE7638
Hyundai EON Magna Plus,Hyundai,EON,Magna Plus,2013,205000,Petrol,Individual,Manual,First Owner,12.99,253894,125000,DL36VD4213
Chevrolet Spark 1.0 LT,Chevrolet,Spark,1.0 LT,2011,68519,Petrol,Dealer,Manual,First Owner,12.0,253956,130000,DL70WC7974
Maruti Alto 800 CNG LXI,Maruti,Alto,800 CNG LXI,2012,97000,CNG,Individual,Manual,Second Owner,14.0,254889,170000,KA65NX9327
Maruti Alto 800 VXI,Maruti,Alto,800 VXI,2014,90000,Petrol,Individual,Manual,First Owner,14.0,254921,160000,KL70BX3077
Maruti Ritz VDi,Maruti,Ritz,VDi,2011,120000,Diesel,Individual,Manual,First Owner,10.34,254998,200000,MP46NB9013
Maruti Zen Estilo LXI Green (CNG),Maruti,Zen,Estilo LXI Green (CNG),2010,80000,CNG,Individual,Manual,Fourth & Above Owner,12.0,255564,110000,RJ36JO4212
Chevrolet Spark 1.0 LS,Chevrolet,Spark,1.0 LS,2012,80000,Petrol,Individual,Manual,First Owner,13.46,255623,130000,MH89OW6897
Mahindra Verito 1.5 D4 BSIV,Mahindra,Verito,1.5 D4 BSIV,2012,172000,Diesel,Individual,Manual,Second Owner,10.0,255904,150000,KA88XZ7884
Hyundai Santro Xing GLS,Hyundai,Santro,Xing GLS,2010,90000,Petrol,Individual,Manual,Fourth & Above Owner,9.0,256016,155000,TS90AY3188
Tata Nano Lx,Tata,Nano,Lx,2011,20000,Petrol,Individual,Manual,First Owner,13.07,256565,120000,HR31BH3160
Chevrolet Beat Diesel LS,Chevrolet,Beat,Diesel LS,2013,93900,Diesel,Individual,Manual,Second Owner,11.94,256721,130000,AP28MB9412
Tata Nano CX SE,Tata,Nano,CX SE,2013,25000,Petrol,Individual,Manual,Third Owner,12.0,256971,75000,MP60OP5270
Tata Indigo CR4,Tata,Indigo,CR4,2013,60000,Diesel,Individual,Manual,First Owner,13.24,257588,170000,PB19EO3524
Hyundai Verna SX Diesel,Hyundai,Verna,SX Diesel,2010,78000,Diesel,Dealer,Manual,Second Owner,14.57,257756,200000,AP61LK6252
Maruti Omni 8 Seater BSIV,Maruti,Omni,8 Seater BSIV,2013,35000,Petrol,Individual,Manual,First Owner,15.0,257767,170000,GJ36QO4467
Hyundai i10 Magna,Hyundai,i10,Magna,2011,28000,Petrol,Dealer,Manual,First Owner,10.24,258259,250000,MP13OJ9999
Tata Manza Aura (ABS) Safire BS IV,Tata,Manza,Aura (ABS) Safire BS IV,2010,50000,Petrol,Individual,Manual,Second Owner,10.74,258529,150000,RJ66VD2840
Maruti Alto LXi,Maruti,Alto,LXi,2012,40000,Petrol,Individual,Manual,Second Owner,12.06,259469,180000,TN94NS1008
Chevrolet Spark 1.0,Chevrolet,Spark,1.0,2010,80000,Petrol,Individual,Manual,Second Owner,15.0,259942,78692,AS79BL4079
Tata Indica Vista Aqua 1.4 TDI,Tata,Indica,Vista Aqua 1.4 TDI,2010,81000,Diesel,Individual,Manual,Second Owner,12.41,260565,125000,AS45PZ9529
Maruti Zen Estilo LX BSIV,Maruti,Zen,Estilo LX BSIV,2010,50000,Petrol,Individual,Manual,Third Owner,9.0,261686,90000,TN59QP6091
Tata New Safari DICOR 2.2 EX 4x2,Tata,New,Safari DICOR 2.2 EX 4x2,2010,120000,Diesel,Individual,Manual,Second Owner,10.1,261694,250000,RJ68GP8867
Maruti Wagon R Duo Lxi,Maruti,Wagon,R Duo Lxi,2010,90000,LPG,Individual,Manual,Second Owner,13.0,261820,120000,GJ97GJ9481
Hyundai EON D Lite,Hyundai,EON,D Lite,2014,76000,Petrol,Individual,Manual,Second Owner,10.0,261864,180000,HR66SM7440
Tata Xenon XT EX 4X4,Tata,Xenon,XT EX 4X4,2010,70000,Diesel,Individual,Manual,Second Owner,12.0,262306,150000,UP86CD4842
Tata Nano Lx,Tata,Nano,Lx,2011,40000,Petrol,Individual,Manual,First Owner,12.0,262446,60000,TN53FG4835
Tata Tiago 1.05 Revotorq XM,Tata,Tiago,1.05 Revotorq XM,2017,50000,Diesel,Individual,Manual,First Owner,9.36,262550,260000,UT86XV6381
Hyundai Santro Xing GL Plus,Hyundai,Santro,Xing GL Plus,2013,80000,Petrol,Individual,Manual,First Owner,13.0,262711,175000,DL95ON8668
Ford Fiesta Classic 1.4 Duratorq CLXI,Ford,Fiesta,Classic 1.4 Duratorq CLXI,2011,186000,Diesel,Individual,Manual,Second Owner,10.0,262834,150000,UT84CM5330
Maruti Alto 800 LXI,Maruti,Alto,800 LXI,2014,90000,Petrol,Individual,Manual,Second Owner,11.0,263393,190000,PB52LK4186
Chevrolet Optra Magnum 2.0 LS,Chevrolet,Optra,Magnum 2.0 LS,2011,120000,Diesel,Individual,Manual,First Owner,13.67,263738,195000,KA48JQ9838
Toyota Etios V,Toyota,Etios,V,2011,41125,Petrol,Dealer,Manual,First Owner,9.0,263940,249000,HR97VZ4644
Maruti Alto LXi BSIII,Maruti,Alto,LXi BSIII,2010,40000,Petrol,Individual,Manual,Second Owner,13.41,264046,150000,CG92MF5423
Tata Nano Lx,Tata,Nano,Lx,2010,90000,Petrol,Individual,Manual,First Owner,10.83,264317,40000,TS82BN8677
Tata Venture EX,Tata,Venture,EX,2012,80000,Diesel,Individual,Manual,First Owner,13.0,264513,110000,WB16MJ2394
Tata Manza Aura Safire,Tata,Manza,Aura Safire,2010,50000,Petrol,Individual,Manual,First Owner,9.41,264625,200000,MH72GZ7528
Maruti Alto LXi,Maruti,Alto,LXi,2011,78000,Petrol,Individual,Manual,First Owner,14.0,265639,135000,OR27GC8892
Chevrolet Beat PS,Chevrolet,Beat,PS,2014,77000,Petrol,Individual,Manual,First Owner,9.59,265699,170000,UT67BY7376
Maruti Alto LX,Maruti,Alto,LX,2012,70000,Petrol,Individual,Manual,Second Owner,14.0,265818,140000,AP36PD6146
Maruti Ritz VDi,Maruti,Ritz,VDi,2011,40000,Diesel,Individual,Manual,Second Owner,9.0,266472,150000,UP42GJ1075
Nissan Sunny XL D,Nissan,Sunny,XL D,2013,78000,Diesel,Dealer,Manual,First Owner,9.0,266632,225000,GJ65LQ5612
Maruti Eeco 5 STR With AC Plus HTR CNG,Maruti,Eeco,5 STR With AC Plus HTR CNG,2010,80000,CNG,Individual,Manual,Fourth & Above Owner,15.0,266855,170000,KL36UJ1510
Maruti Alto 800 VXI,Maruti,Alto,800 VXI,2017,50000,Petrol,Individual,Manual,First Owner,10.0,267421,150000,RJ67GV6867
Tata Nano STD,Tata,Nano,STD,2013,25000,Petrol,Individual,Manual,Fourth & Above Owner,10.79,268691,55000,JK57JX6470
Maruti Ritz VXI,Maruti,Ritz,VXI,2011,80000,Petrol,Individual,Manual,Second Owner,10.0,269052,250000,TS73AL8656
Datsun GO T Option BSIV,Datsun,GO,T Option BSIV,2015,25000,Petrol,Individual,Manual,First Owner,10.0,269312,210000,GJ23YM5230
Tata Indica Vista Quadrajet VX,Tata,Indica,Vista Quadrajet VX,2012,185000,Diesel,Individual,Manual,Second Owner,11.06,269366,130000,MP74XZ5847
Maruti SX4 Vxi BSIV,Maruti,SX4,Vxi BSIV,2012,110000,Petrol,Individual,Manual,Second Owner,10.0,269554,225000,OR30VT5225
Maruti SX4 ZXI MT BSIV,Maruti,SX4,ZXI MT BSIV,2011,160000,Petrol,Individual,Manual,Second Owner,10.0,269613,150000,KA92MQ4197
Hyundai EON 1.0 Kappa Magna Plus,Hyundai,EON,1.0 Kappa Magna Plus,2015,70000,Petrol,Individual,Manual,First Owner,14.0,269729,160000,TN10UD4670
Maruti Swift Dzire Vdi BSIV,Maruti,Swift,Dzire Vdi BSIV,2011,90000,Diesel,Individual,Manual,Fourth & Above Owner,10.0,269744,215000,PB74WY8248
Tata Indica Vista Quadrajet LX,Tata,Indica,Vista Quadrajet LX,2011,10000,Diesel,Individual,Manual,Second Owner,10.0,269834,149000,DL12BY9460
Hyundai EON Sportz,Hyundai,EON,Sportz,2012,80000,Petrol,Individual,Manual,First Owner,11.0,269957,150000,PB69HA5926
Tata Nano Lx BSIII,Tata,Nano,Lx BSIII,2011,60000,Petrol,Individual,Manual,Second Owner,14.0,270062,65000,RJ38XL3552
Renault KWID RXT,Renault,KWID,RXT,2017,20000,Petrol,Individual,Manual,First Owner,11.0,270294,220000,UP79HF1348
Maruti Swift Dzire VDI,Maruti,Swift,Dzire VDI,2012,80000,Diesel,Individual,Manual,Third Owner,9.74,270399,215000,PB70WZ9512
Ford Fiesta 1.4 ZXi Duratec,Ford,Fiesta,1.4 ZXi Duratec,2010,110000,Petrol,Individual,Manual,First Owner,11.0,270462,150000,WB54ZY2074
Datsun RediGO T Option,Datsun,RediGO,T Option,2017,30000,Petrol,Individual,Manual,First Owner,10.11,270854,200000,JK24QU2608
Maruti Wagon R DUO LPG,Maruti,Wagon,R DUO LPG,2014,90000,LPG,Individual,Manual,First Owner,9.41,271420,210000,DL35SB4177
Hyundai EON Sportz,Hyundai,EON,Sportz,2012,55766,Petrol,Individual,Manual,Second Owner,13.13,271452,150000,GJ88QE4087
Chevrolet Beat LS,Chevrolet,Beat,LS,2011,60000,Petrol,Individual,Manual,First Owner,10.65,271713,160000,KA91KH9341
Maruti Alto 800 VXI,Maruti,Alto,800 VXI,2015,70000,Petrol,Individual,Manual,First Owner,14.0,272090,190000,UT90FD4086
Maruti Wagon R VXi BSII,Maruti,Wagon,R VXi BSII,2011,59000,Petrol,Individual,Manual,Second Owner,11.0,272278,220000,TN25MK1862
Maruti Alto 800 LXI,Maruti,Alto,800 LXI,2017,35000,Petrol,Individual,Manual,First Owner,10.0,272539,178000,MP67XI1801
Maruti Alto 800 LXI,Maruti,Alto,800 LXI,2015,35000,Petrol,Dealer,Manual,First Owner,9.0,272636,250999,RJ80VL5009
Hyundai EON D Lite,Hyundai,EON,D Lite,2016,30000,Petrol,Individual,Manual,First Owner,9.0,272696,210000,PB38SR3383
Maruti Alto 800 VXI,Maruti,Alto,800 VXI,2016,60000,Petrol,Individual,Manual,Second Owner,10.0,273407,220000,AS76FI9279
Chevrolet Beat LT,Chevrolet,Beat,LT,2012,90000,Petrol,Individual,Manual,Second Owner,10.0,273887,200999,TN22RC8974
Nissan Micra Diesel XV Premium,Nissan,Micra,Diesel XV Premium,2011,120000,Diesel,Individual,Manual,First Owner,11.0,274183,160000,OR16IM2645
Tata Nano LX SE,Tata,Nano,LX SE,2012,20778,Petrol,Dealer,Manual,First Owner,13.0,274565,95000,HR66WJ2771
Maruti Wagon R LXI CNG,Maruti,Wagon,R LXI CNG,2010,80000,CNG,Individual,Manual,Second Owner,11.0,275231,195000,TS87BO8935
Hyundai EON Era Plus,Hyundai,EON,Era Plus,2013,120000,Petrol,Individual,Manual,First Owner,14.0,275379,200000,OR14OR8922
Tata Indigo CR4,Tata,Indigo,CR4,2013,60000,Diesel,Individual,Manual,First Owner,11.02,275786,170000,CG32PF1110
Hyundai i10 Era,Hyundai,i10,Era,2011,139000,Petrol,Individual,Manual,Second Owner,13.71,275879,175000,AS22RB4514
Tata Indigo CR4,Tata,Indigo,CR4,2012,120000,Diesel,Individual,Manual,First Owner,13.0,276089,130000,GJ71QQ4539
Maruti Alto 800 LX,Maruti,Alto,800 LX,2016,25000,Petrol,Individual,Manual,Second Owner,13.0,276093,150000,JK48CF5209
Hyundai i10 Era,Hyundai,i10,Era,2012,45000,Petrol,Individual,Manual,Second Owner,11.0,276203,229999,PB72NN5312
Nissan Micra Active XV S,Nissan,Micra,Active XV S,2013,30000,Petrol,Individual,Manual,First Owner,11.0,277823,164000,GJ79KD1342
Maruti SX4 Vxi BSIV,Maruti,SX4,Vxi BSIV,2012,110000,Petrol,Individual,Manual,Second Owner,14.33,278041,225000,TN63BA6161
Hyundai EON Era Plus,Hyundai,EON,Era Plus,2012,70000,Petrol,Individual,Manual,Second Owner,11.0,278372,215000,HR18XH5596
Nissan Sunny XL,Nissan,Sunny,XL,2012,70000,Petrol,Individual,Manual,Third Owner,10.0,278647,250000,BR99RX8015
Hyundai i10 Magna,Hyundai,i10,Magna,2012,50000,Petrol,Individual,Manual,First Owner,11.0,278810,210000,KA31GL6173
Tata New Safari DICOR 2.2 EX 4x2,Tata,New,Safari DICOR 2.2 EX 4x2,2010,120000,Diesel,Individual,Manual,Second Owner,10.0,279070,180000,HR98RD6655
Chevrolet Beat Diesel LT,Chevrolet,Beat,Diesel LT,2011,80000,Diesel,Individual,Manual,Second Owner,13.0,279456,130000,UT38XH9833
Chevrolet Beat Diesel LT,Chevrolet,Beat,Diesel LT,2013,70000,Diesel,Individual,Manual,First Owner,10.65,279483,173000,OR50RP8214
Mahindra Verito 1.5 D2 BSIII,Mahindra,Verito,1.5 D2 BSIII,2011,280000,Diesel,Individual,Manual,First Owner,13.0,279650,150000,BR49ZO3041
Tata Manza Club Class Quadrajet90 LS,Tata,Manza,Club Class Quadrajet90 LS,2014,100000,Diesel,Individual,Manual,First Owner,11.96,279662,200000,RJ44VR8906
Mahindra Xylo Celebration Edition BSIV,Mahindra,Xylo,Celebration Edition BSIV,2010,240000,Diesel,Individual,Manual,Third Owner,11.93,280247,200000,UP75XC5138
Fiat Punto 1.3 Active,Fiat,Punto,1.3 Active,2010,80000,Diesel,Individual,Manual,Second Owner,13.0,280706,99000,GJ26OJ6415
Hyundai Verna 1.6 CRDI,Hyundai,Verna,1.6 CRDI,2011,125000,Diesel,Individual,Manual,Third Owner,10.02,280910,260000,MH62MJ3032
Tata Indigo LX,Tata,Indigo,LX,2011,60000,Diesel,Individual,Manual,Second Owner,13.0,281095,140000,AS26IR9829
Tata Indica Vista Quadrajet LX,Tata,Indica,Vista Quadrajet LX,2012,80000,Diesel,Individual,Manual,Third Owner,12.0,281342,175000,CG24OP7709
Hyundai i10 Magna,Hyundai,i10,Magna,2012,49824,Petrol,Dealer,Manual,First Owner,14.05,281410,229999,CG94KS3745
Hyundai i10 Magna 1.2,Hyundai,i10,Magna 1.2,2010,60000,Petrol,Individual,Manual,Second Owner,12.0,281647,225000,BR17EK4936
Chevrolet Beat PS,Chevrolet,Beat,PS,2015,50000,Petrol,Individual,Manual,First Owner,10.0,281893,200000,AP52SU6886
Tata Indica Vista TDI LX,Tata,Indica,Vista TDI LX,2013,65000,Diesel,Individual,Manual,First Owner,9.74,282030,185000,AS99YV1936
Maruti Omni MPI STD BSIV,Maruti,Omni,MPI STD BSIV,2015,70000,Petrol,Individual,Manual,First Owner,14.79,282236,130000,GJ60EL7393
Chevrolet Beat LS,Chevrolet,Beat,LS,2010,60000,Petrol,Individual,Manual,Second Owner,10.96,282377,99000,WB75HP4938
Maruti Wagon R Stingray VXI,Maruti,Wagon,R Stingray VXI,2013,74000,Petrol,Individual,Manual,Third Owner,11.0,282519,270000,GJ74ZV4500
Hyundai EON D Lite,Hyundai,EON,D Lite,2016,30000,Petrol,Individual,Manual,First Owner,15.0,282541,210000,OR48CT1706
Maruti Alto LXi,Maruti,Alto,LXi,2012,80000,Petrol,Individual,Manual,Third Owner,10.0,282662,175000,TS64XD1218
Maruti Celerio VDi,Maruti,Celerio,VDi,2016,90000,Diesel,Individual,Manual,Third Owner,9.84,283161,240000,JK67SB7048
Maruti Alto Green LXi (CNG),Maruti,Alto,Green LXi (CNG),2010,80251,CNG,Dealer,Manual,Second Owner,13.6,283469,88000,TN81HG6580
Mahindra Quanto C6,Mahindra,Quanto,C6,2012,89000,Diesel,Individual,Manual,Second Owner,9.0,283897,260000,AS19DE4686
Mahindra Xylo D2 BS IV,Mahindra,Xylo,D2 BS IV,2011,110000,Diesel,Individual,Manual,Second Owner,13.0,283926,229999,AS40DC8693
Maruti Wagon R LX BS IV,Maruti,Wagon,R LX BS IV,2011,155000,Petrol,Individual,Manual,First Owner,9.52,284030,160000,PB37OW5690
Tata Indica Vista Aqua TDI BSIII,Tata,Indica,Vista Aqua TDI BSIII,2011,70000,Diesel,Individual,Manual,First Owner,15.0,284553,120000,TN11BJ7085
Maruti Swift VDI,Maruti,Swift,VDI,2012,80000,Diesel,Individual,Manual,Third Owner,14.0,284874,190000,KA44BV7616
Tata Indigo LS,Tata,Indigo,LS,2010,102000,Diesel,Individual,Manual,Second Owner,12.0,284987,160000,CG71HS3340
Renault KWID RXL,Renault,KWID,RXL,2016,38000,Petrol,Individual,Manual,First Owner,13.0,285225,229999,AS31AC2760
Hyundai i10 Sportz 1.2,Hyundai,i10,Sportz 1.2,2011,43100,Petrol,Dealer,Manual,First Owner,9.0,285461,235000,TN95FC4787
Chevrolet Beat Diesel,Chevrolet,Beat,Diesel,2013,60000,Diesel,Individual,Manual,Second Owner,15.0,285676,165000,BR28VL9461
Hyundai i20 1.2 Sportz,Hyundai,i20,1.2 Sportz,2011,58000,Petrol,Dealer,Manual,Second Owner,14.0,286045,220000,UP13IZ1785
Tata Indica Vista TDI LS,Tata,Indica,Vista TDI LS,2011,120000,Diesel,Individual,Manual,Second Owner,13.74,286048,120000,RJ76VK9327
Tata Nano Twist XE,Tata,Nano,Twist XE,2014,44416,Petrol,Dealer,Manual,First Owner,12.0,286114,140000,GJ90FQ4766
Tata Nano Lx,Tata,Nano,Lx,2011,15000,Petrol,Individual,Manual,First Owner,11.0,286126,75000,AS52VM2848
Fiat Linea 1.3 Emotion,Fiat,Linea,1.3 Emotion,2010,65000,Diesel,Dealer,Manual,First Owner,11.0,286420,221000,CG79TS3849
Hyundai Accent GLE CNG,Hyundai,Accent,GLE CNG,2010,90000,CNG,Individual,Manual,Second Owner,12.0,286837,145000,OR32VY5992
Ford Figo Diesel EXI,Ford,Figo,Diesel EXI,2010,100000,Diesel,Individual,Manual,Third Owner,12.0,287223,130000,OR70YI4778
Nissan Micra Active XV S,Nissan,Micra,Active XV S,2013,30000,Petrol,Individual,Manual,First Owner,10.0,287746,164000,KL68KV8036
Hyundai i10 Era 1.1 iTech SE,Hyundai,i10,Era 1.1 iTech SE,2011,46000,Petrol,Individual,Manual,First Owner,14.0,287771,235000,KA17TN2555
Maruti Alto 800 LXI,Maruti,Alto,800 LXI,2013,25000,Petrol,Individual,Manual,Second Owner,13.2,288120,92800,TS61VW3313
Volkswagen Polo Diesel Trendline 1.2L,Volkswagen,Polo,Diesel Trendline 1.2L,2012,55000,Diesel,Individual,Manual,Second Owner,10.0,288208,265000,UP67WP8251
Tata Manza ELAN Quadrajet BS IV,Tata,Manza,ELAN Quadrajet BS IV,2011,80000,Diesel,Individual,Manual,Third Owner,12.0,288942,180000,KL61EW8639
Tata Indigo CR4,Tata,Indigo,CR4,2012,120000,Diesel,Individual,Manual,Second Owner,10.0,289860,200000,GJ12HP8586
Hyundai i10 Era 1.1 iTech SE,Hyundai,i10,Era 1.1 iTech SE,2011,110000,Petrol,Individual,Manual,Second Owner,14.0,289953,147000,MH46OM2277
Maruti Swift VDI,Maruti,Swift,VDI,2012,296823,Diesel,Individual,Manual,First Owner,14.04,290411,225000,AP66KO3382
Hyundai Santro Xing GLS,Hyundai,Santro,Xing GLS,2014,50000,Petrol,Individual,Manual,Second Owner,10.17,290480,250000,WB46BQ1231
Tata Indigo LS Dicor,Tata,Indigo,LS Dicor,2011,80000,Diesel,Individual,Manual,First Owner,15.0,292253,220000,AS69JU6597
Ford Classic 1.4 Duratorq LXI,Ford,Classic,1.4 Duratorq LXI,2013,35000,Diesel,Individual,Manual,First Owner,10.0,292265,250000,KA78MG5144
Maruti Ritz VDi,Maruti,Ritz,VDi,2010,100000,Diesel,Individual,Manual,Second Owner,10.42,292739,148000,KL31JD3059
Tata Manza Aqua Quadrajet BS IV,Tata,Manza,Aqua Quadrajet BS IV,2010,80000,Diesel,Individual,Manual,First Owner,12.0,292787,165000,HR84BV7075
Tata Nano Cx BSIV,Tata,Nano,Cx BSIV,2011,9528,Petrol,Dealer,Manual,First Owner,15.0,293136,75000,GJ74EE7532
Tata New Safari DICOR 2.2 VX 4x2,Tata,New,Safari DICOR 2.2 VX 4x2,2010,34500,Diesel,Individual,Manual,First Owner,10.87,293312,210000,UP48EC7346
Nissan Micra Diesel XV Premium,Nissan,Micra,Diesel XV Premium,2013,13770,Diesel,Individual,Manual,First Owner,14.0,293334,210000,MH31UU1353
Tata Indica GLS BS IV,Tata,Indica,GLS BS IV,2010,110000,Petrol,Individual,Manual,Second Owner,15.0,294205,75000,RJ37IA4387
Volkswagen Polo Diesel Trendline 1.2L,Volkswagen,Polo,Diesel Trendline 1.2L,2011,90000,Diesel,Individual,Manual,Third Owner,14.52,294290,175000,OR31UY9911
Maruti SX4 Vxi BSIV,Maruti,SX4,Vxi BSIV,2012,110000,Petrol,Individual,Manual,Second Owner,11.0,294322,225000,MH56VI4426
Hyundai i10 Magna,Hyundai,i10,Magna,2012,49824,Petrol,Dealer,Manual,First Owner,14.8,294523,229999,TS27BX8006
Ford Figo Diesel Titanium,Ford,Figo,Diesel Titanium,2011,90000,Diesel,Individual,Manual,Third Owner,11.54,294711,190000,DL56MO5572
Maruti SX4 Celebration Petrol,Maruti,SX4,Celebration Petrol,2012,90000,Petrol,Individual,Manual,Second Owner,15.0,294793,220000,KA80RI9069
Tata Nano LX SE,Tata,Nano,LX SE,2013,25000,Petrol,Individual,Manual,First Owner,10.74,294979,72000,AS82OO6823
Tata Indica Vista Aqua 1.4 TDI,Tata,Indica,Vista Aqua 1.4 TDI,2011,54000,Diesel,Individual,Manual,First Owner,11.75,295390,90000,AS32GZ7413
Maruti Swift VDI BSIV,Maruti,Swift,VDI BSIV,2011,120000,Diesel,Individual,Manual,First Owner,11.0,295508,270000,MP21SK1315
Maruti Alto 800 Base,Maruti,Alto,800 Base,2014,40000,Petrol,Individual,Manual,First Owner,15.0,295522,175000,PB34VP7667
Maruti SX4 Vxi BSIV,Maruti,SX4,Vxi BSIV,2012,110000,Petrol,Individual,Manual,Second Owner,13.78,295988,225000,HR96KM1693
Ford Figo Diesel ZXI,Ford,Figo,Diesel ZXI,2011,149000,Diesel,Individual,Manual,Second Owner,12.9,296069,175000,MH36YP4949
Maruti Alto 800 LXI,Maruti,Alto,800 LXI,2014,56207,Petrol,Dealer,Manual,Second Owner,9.0,296460,180000,MH67DN3399
Tata Indica Vista Quadrajet LX,Tata,Indica,Vista Quadrajet LX,2013,200000,Diesel,Individual,Manual,First Owner,12.0,296692,180000,DL48LH1971
Chevrolet Beat LT,Chevrolet,Beat,LT,2016,52000,Petrol,Dealer,Manual,First Owner,13.0,297336,245000,UT76XL4072
Tata Indica Vista Aura 1.3 Quadrajet BSIV,Tata,Indica,Vista Aura 1.3 Quadrajet BSIV,2010,80000,Diesel,Individual,Manual,Second Owner,9.45,297566,250000,TS18QQ1170
Chevrolet Beat LT,Chevrolet,Beat,LT,2013,50000,Petrol,Individual,Manual,First Owner,13.85,298201,165000,MP43SJ6582
Chevrolet Beat LT Option,Chevrolet,Beat,LT Option,2016,41000,Petrol,Dealer,Manual,First Owner,12.0,298275,239000,TS13XN1305
Datsun RediGO T Option,Datsun,RediGO,T Option,2016,37500,Petrol,Individual,Manual,Second Owner,15.0,298382,229999,TS97QI2579
Chevrolet Sail 1.3 LS,Chevrolet,Sail,1.3 LS,2013,56000,Diesel,Dealer,Manual,First Owner,9.82,298653,290000,UT69IQ1900
Hyundai EON Magna Plus,Hyundai,EON,Magna Plus,2014,73300,Petrol,Dealer,Manual,Second Owner,9.0,298765,240000,UT94ME9083
Tata Nano LX,Tata,Nano,LX,2013,27974,Petrol,Individual,Manual,First Owner,10.0,298861,58000,MH92IR6605
Maruti Alto K10 LXI,Maruti,Alto,K10 LXI,2014,40000,Petrol,Individual,Manual,First Owner,14.84,298963,200999,DL21GP9780
Tata Nano Cx BSIII,Tata,Nano,Cx BSIII,2014,7000,Petrol,Individual,Manual,Second Owner,14.0,299070,45000,UP45YB5910
Chevrolet Beat Diesel LT,Chevrolet,Beat,Diesel LT,2012,60000,Diesel,Individual,Manual,First Owner,10.0,299251,150000,PB79RT5452
Nissan Sunny Diesel XL,Nissan,Sunny,Diesel XL,2013,90000,Diesel,Individual,Manual,Second Owner,14.0,299371,220000,AS56GO5373
Tata Indigo LS,Tata,Indigo,LS,2012,70000,Diesel,Individual,Manual,Second Owner,14.0,299379,220000,JK82LF7440
Tata Indigo CR4,Tata,Indigo,CR4,2013,100000,Diesel,Individual,Manual,First Owner,13.0,300046,220000,UP33DP8132
Chevrolet Sail 1.2 Base,Chevrolet,Sail,1.2 Base,2015,35000,,Individual,Manual,First Owner,,300235,260000,KA40KG1465
Honda Brio V MT,Honda,Brio,V MT,2012,42000,Petrol,Dealer,Manual,Second Owner,12.0,300392,249000,HR18IM6534
Chevrolet Beat LS,Chevrolet,Beat,LS,2011,60000,Petrol,Individual,Manual,Third Owner,14.0,300507,150000,OR63VK5167
Chevrolet Beat LS,Chevrolet,Beat,LS,2011,80000,Petrol,Individual,Manual,Second Owner,9.0,300829,225000,OR22PF7034
Fiat Linea Emotion,Fiat,Linea,Emotion,2010,100000,Petrol,Individual,Manual,First Owner,15.0,300949,170000,DL98IC6542
Maruti Wagon R LXI Minor,Maruti,Wagon,R LXI Minor,2010,100000,Petrol,Individual,Manual,Second Owner,13.0,301047,225000,UT63GV9224
Maruti Alto 800 VXI,Maruti,Alto,800 VXI,2016,60000,Petrol,Individual,Manual,First Owner,9.32,301100,245000,BR20XY8071
Maruti Alto 800 LXI,Maruti,Alto,800 LXI,2015,15000,Petrol,Individual,Manual,Second Owner,9.0,301623,280000,TN36HR4459
Chevrolet Beat Diesel LT,Chevrolet,Beat,Diesel LT,2012,50000,Diesel,Individual,Manual,First Owner,10.0,301701,200000,AS98UZ3920
Maruti Alto K10 VXI,Maruti,Alto,K10 VXI,2018,20000,Petrol,Individual,Manual,First Owner,13.91,301744,231999,KL65IH9904
