oem_id,car_model_id,car_variant_id,year,km_driven,fuel,seller_type,transmission,owner,rating,car_showroom_price,selling_price,RTO,id
7,127,1029,2013,41988,Diesel,Dealer,Manual,First Owner,9,1097692,750000,3530,315
2,3,798,2017,19890,Petrol,Dealer,Automatic,First Owner,6,593147,420000,2151,316
3,54,836,2014,200000,Diesel,Individual,Manual,Third Owner,7,614091,330000,2244,317
2,68,926,2015,11918,Petrol,Trustmark Dealer,Manual,First Owner,7,792617,625000,2869,318
5,15,25,2011,100000,Diesel,Individual,Manual,Second Owner,7,309258,150000,396,319
2,30,89,2012,110000,Petrol,Individual,Manual,Second Owner,7,339272,225000,545,320
5,132,1289,2020,101,Diesel,Dealer,Manual,Test Drive Car,10,1401955,784000,3862,321
13,144,1291,2017,24000,Diesel,Dealer,Manual,First Owner,10,1409278,950000,3866,322
5,15,25,2010,100000,Diesel,Individual,Manual,Second Owner,10,383954,200000,750,323
4,48,1024,2016,23000,Petrol,Dealer,Manual,First Owner,10,826423,550000,2957,324
2,106,1071,2017,9161,Petrol,Individual,Manual,First Owner,6,807296,500000,2917,325
4,20,949,2018,16000,Petrol,Dealer,Manual,First Owner,9,687290,515000,2538,326
2,3,47,2016,25000,Petrol,Individual,Manual,First Owner,9,671073,400000,2465,327
4,48,202,2013,78000,Diesel,Dealer,Manual,Second Owner,8,407158,325000,865,328
11,61,967,2015,53652,Diesel,Dealer,Manual,First Owner,10,1382830,851000,3849,329
1,1,518,2009,90000,Diesel,Individual,Manual,Fourth & Above Owner,7,474991,135000,1298,330
18,124,983,2014,37516,Diesel,Individual,Manual,First Owner,9,690425,346000,2556,331
13,97,1342,2018,9700,Petrol,Dealer,Manual,First Owner,8,1692113,836000,4033,332
3,66,298,2015,3600,Diesel,Dealer,Manual,First Owner,7,1151718,1000000,3611,333
5,67,696,2014,101504,Diesel,Dealer,Manual,First Owner,6,764455,750000,2786,334
4,14,21,2014,30000,Petrol,Individual,Manual,First Owner,9,316671,225000,433,335
2,89,856,2019,24000,Petrol,Individual,Manual,First Owner,8,860842,556000,3055,336
2,68,397,2015,60000,Diesel,Individual,Manual,Second Owner,7,961665,600000,3291,337
12,45,129,2017,46000,Petrol,Individual,Manual,First Owner,10,383339,250000,747,338
1,1,3,2009,120000,Diesel,Individual,Manual,First Owner,9,497134,90000,1489,339
10,57,213,2013,120000,Diesel,Individual,Manual,First Owner,10,642387,450000,2369,340
4,115,1138,2017,39221,Diesel,Dealer,Manual,First Owner,9,1930530,1260000,4102,341
1,2,88,2014,7000,Petrol,Individual,Manual,Second Owner,10,246412,45000,169,342
2,44,409,2006,110000,Petrol,Individual,Manual,Third Owner,10,473631,130000,1288,343
2,44,1132,2018,30000,Petrol,Individual,Manual,First Owner,10,921654,600000,3206,344
14,99,1385,2013,49000,Diesel,Dealer,Automatic,Second Owner,10,1517225,900000,3933,345
7,21,825,2012,110000,Diesel,Individual,Manual,Fourth & Above Owner,6,650110,600000,2394,346
4,147,1435,2014,80000,Diesel,Individual,Automatic,First Owner,8,1637205,1000000,4002,347
5,13,20,2012,120000,Diesel,Individual,Manual,First Owner,10,168704,165000,24,348
1,1,50,2009,120000,Petrol,Individual,Manual,Second Owner,10,455864,68000,1155,349
4,115,1446,2018,11700,Petrol,Dealer,Automatic,First Owner,8,2867999,1475000,4225,350
2,8,478,2011,50000,Petrol,Individual,Manual,First Owner,9,222538,135000,109,351
5,67,696,2014,120000,Diesel,Individual,Manual,First Owner,10,948815,580000,3263,352
13,56,1443,2018,23038,Petrol,Trustmark Dealer,Automatic,First Owner,6,2270241,1140000,4163,353
2,44,127,2015,61187,Diesel,Dealer,Manual,First Owner,6,906583,550000,3171,354
4,24,1389,2007,65000,Petrol,Dealer,Manual,First Owner,8,474894,155000,1297,355
2,8,478,2011,50000,Petrol,Individual,Manual,First Owner,10,196896,135000,58,356
13,56,861,2016,28205,Petrol,Dealer,Manual,First Owner,9,880465,639000,3112,357
11,61,1221,2012,108731,Diesel,Individual,Manual,First Owner,10,1001336,800000,3369,358
2,8,16,2014,25000,Petrol,Individual,Manual,Second Owner,10,334924,204999,523,359
2,8,205,2012,60000,Petrol,Individual,Manual,Second Owner,7,314335,180000,423,360
4,59,364,2016,25000,Petrol,Individual,Manual,First Owner,8,1124385,550000,3573,361
2,5,932,1999,70000,Petrol,Individual,Manual,Second Owner,8,518400,85000,1663,362
27,181,1545,2010,40000,Petrol,Individual,Automatic,Second Owner,10,4733117,2550000,4290,363
4,48,997,2017,44000,Diesel,Dealer,Manual,First Owner,6,730516,680000,2678,364
2,3,602,2012,30000,Petrol,Individual,Automatic,Second Owner,9,503300,300000,1537,365
4,48,1242,2018,37000,Diesel,Dealer,Manual,First Owner,10,1040258,650000,3437,366
11,39,223,2011,120000,Diesel,Individual,Manual,Third Owner,9,407985,350000,869,367
4,11,356,2012,49824,Petrol,Dealer,Manual,First Owner,9,425893,229999,966,368
11,61,1017,2015,128000,Diesel,Individual,Manual,First Owner,8,1358372,940000,3822,369
4,20,914,2019,10000,Petrol,Individual,Automatic,First Owner,8,816156,475000,2938,370
2,89,918,2018,63000,Petrol,Individual,Manual,First Owner,7,669138,550000,2460,371
13,77,1005,2015,104000,Diesel,Individual,Manual,Second Owner,7,737009,420000,2701,372
7,46,910,2019,15000,Diesel,Individual,Manual,Third Owner,6,676729,599000,2486,373
3,109,821,2011,76000,Diesel,Individual,Manual,Third Owner,9,604713,400000,2207,374
1,107,972,2018,5000,Petrol,Individual,Manual,First Owner,9,763669,570000,2782,375
11,61,1107,2012,100000,Diesel,Individual,Manual,First Owner,9,957470,500000,3281,376
5,132,1403,2020,1010,Petrol,Dealer,Manual,Test Drive Car,9,1508702,852000,3927,377
20,154,1511,2019,9500,Diesel,Individual,Automatic,First Owner,9,4504287,2600000,4283,378
28,175,1521,2019,14000,Diesel,Dealer,Manual,First Owner,8,2942904,1825000,4230,379
10,29,366,2017,70000,Petrol,Individual,Manual,First Owner,9,482323,300000,1358,380
4,20,690,2006,110000,Petrol,Individual,Manual,First Owner,8,551034,80000,1902,381
5,67,1147,2014,77000,Diesel,Dealer,Manual,First Owner,7,1087569,610000,3518,382
4,24,1480,2013,65000,Diesel,Dealer,Manual,First Owner,7,942323,484999,3245,383
1,37,714,2019,12000,Petrol,Individual,Manual,First Owner,7,546126,450000,1877,384
1,1,1,2011,54000,Diesel,Individual,Manual,First Owner,7,295390,90000,332,385
11,61,1222,2014,70000,Diesel,Individual,Manual,First Owner,6,1213163,1050000,3678,386
7,76,633,2018,15000,Petrol,Individual,Manual,First Owner,10,515480,509999,1637,387
4,134,848,2017,10510,Petrol,Dealer,Automatic,First Owner,6,688424,520000,2545,388
14,72,333,2010,150000,Diesel,Individual,Manual,First Owner,7,507801,260000,1573,389
13,63,763,2014,110000,Diesel,Individual,Manual,Second Owner,8,588131,500000,2129,390
4,14,973,2011,24000,Petrol,Dealer,Manual,First Owner,8,491842,254999,1446,391
21,156,1473,2013,86000,Diesel,Dealer,Automatic,First Owner,6,2932328,1580000,4229,392
7,21,1227,2017,120000,Diesel,Individual,Manual,First Owner,9,1112813,750000,3553,393
2,32,204,1998,80000,Petrol,Individual,Manual,Fourth & Above Owner,8,589247,55000,2133,394
11,61,1060,2011,120000,Diesel,Individual,Manual,Second Owner,9,797078,495000,2889,395
13,56,799,2014,80000,Diesel,Dealer,Manual,First Owner,9,715627,495000,2632,396
2,3,146,2011,155000,Petrol,Individual,Manual,First Owner,10,284030,160000,295,397
4,115,1138,2016,52600,Diesel,Individual,Manual,First Owner,8,829164,535000,2967,398
11,61,960,2012,160000,Diesel,Dealer,Manual,First Owner,10,1025141,800000,3408,399
2,84,621,1997,70000,Petrol,Individual,Automatic,First Owner,7,511014,79000,1600,400
4,59,360,2017,43000,Diesel,Individual,Manual,First Owner,7,876980,450000,3106,401
1,1,29,2010,110000,Diesel,Individual,Manual,Second Owner,8,183163,110000,36,402
1,158,775,2007,78771,Diesel,Dealer,Manual,Second Owner,8,574593,199000,2059,403
2,44,796,2014,190621,Diesel,Dealer,Manual,First Owner,7,592327,300000,2148,404
2,5,293,2007,143000,Petrol,Individual,Manual,Third Owner,6,366266,100000,674,405
4,115,1235,2015,90000,Diesel,Individual,Manual,Second Owner,9,1749758,1025000,4055,406
2,47,926,2015,60000,Petrol,Individual,Manual,Third Owner,8,570137,300000,2029,407
2,8,478,2008,66782,Petrol,Individual,Manual,Second Owner,6,462439,114999,1208,408
13,77,1164,2015,45000,Petrol,Individual,Manual,First Owner,10,922785,600000,3209,409
11,161,1447,2012,129627,Diesel,Dealer,Manual,First Owner,9,1970707,1680000,4111,410
13,63,1307,2020,1000,Petrol,Individual,Manual,First Owner,10,1160916,614000,3622,411
2,5,502,2006,105700,Petrol,Individual,Manual,First Owner,10,465926,70000,1235,412
4,134,516,2015,80000,Diesel,Individual,Manual,First Owner,9,806678,450000,2916,413
4,12,767,2002,100000,Diesel,Individual,Manual,Third Owner,7,534625,85000,1784,414
2,18,35,2015,70000,Petrol,Individual,Manual,First Owner,10,282236,130000,286,415
3,4,65,2012,110000,Diesel,Individual,Manual,First Owner,8,225801,160000,120,416
2,44,299,2009,150000,Diesel,Individual,Manual,Third Owner,8,563642,250000,1991,417
21,142,1380,2013,58500,Diesel,Dealer,Automatic,First Owner,10,2034092,1300000,4119,418
1,155,1352,2019,40000,Diesel,Individual,Manual,First Owner,6,1273613,1100000,3761,419
7,21,983,2013,110000,Diesel,Individual,Manual,First Owner,10,714619,450000,2628,420
2,44,127,2014,110000,Diesel,Individual,Manual,Second Owner,6,610741,480000,2228,421
4,48,410,2018,10000,Petrol,Individual,Manual,First Owner,6,971077,700000,3310,422
4,48,949,2009,110000,Petrol,Individual,Manual,Second Owner,7,822144,280000,2951,423
2,3,146,2014,40000,Petrol,Dealer,Manual,First Owner,9,741226,350000,2721,424
4,20,61,2009,100000,Petrol,Individual,Manual,Third Owner,10,486565,140000,1399,425
8,125,959,2008,110000,Diesel,Individual,Manual,First Owner,6,691790,250999,2566,426
4,24,1228,2015,55340,Petrol,Trustmark Dealer,Manual,First Owner,7,1240099,760000,3717,427
2,8,143,2010,80251,CNG,Dealer,Manual,Second Owner,9,283469,88000,292,428
4,14,432,2015,20500,Petrol,Individual,Manual,First Owner,10,434321,300000,1018,429
11,61,1102,2009,190000,Diesel,Individual,Manual,Second Owner,6,1073684,760000,3499,430
6,16,632,2014,40000,Petrol,Individual,Manual,First Owner,9,515250,425000,1634,431
2,44,127,2014,90000,Diesel,Individual,Manual,First Owner,9,629200,409999,2309,432
1,53,180,2017,60000,Diesel,Individual,Manual,First Owner,10,403085,340000,843,433
2,30,638,2007,78380,Petrol,Individual,Manual,First Owner,7,517082,175000,1652,434
13,56,285,2009,90000,Petrol,Individual,Manual,Second Owner,10,643242,250000,2373,435
2,8,16,2016,60000,Petrol,Individual,Manual,First Owner,10,342986,150000,563,436
2,89,1441,2018,11212,Petrol,Trustmark Dealer,Automatic,First Owner,9,1651847,825000,4017,437
1,1,271,2011,66000,Diesel,Individual,Manual,First Owner,10,350879,180000,611,438
6,65,353,2010,87620,Diesel,Dealer,Automatic,First Owner,9,398952,290000,821,439
2,44,397,2015,100000,Diesel,Dealer,Manual,First Owner,6,821291,500000,2949,440
10,29,87,2018,26500,Petrol,Individual,Manual,First Owner,8,567181,360000,2007,441
13,56,787,2014,90000,Diesel,Dealer,Manual,First Owner,10,1083399,675000,3513,442
1,2,1363,2015,60000,Petrol,Individual,Manual,Second Owner,8,250303,190000,182,443
1,36,341,2012,80000,Diesel,Individual,Manual,Second Owner,6,768652,400000,2802,444
6,60,758,2013,120000,Diesel,Individual,Manual,Second Owner,7,568887,330000,2018,445
5,110,1312,2017,19014,Petrol,Dealer,Manual,First Owner,10,1176690,650000,3643,446
4,20,462,2006,110000,Petrol,Individual,Manual,Third Owner,9,583472,70000,2105,447
4,24,452,2012,60000,Diesel,Individual,Manual,Second Owner,9,754490,409999,2757,448
7,88,599,2008,25000,Petrol,Individual,Manual,First Owner,8,506510,145000,1560,449
21,156,1473,2013,86000,Diesel,Dealer,Automatic,First Owner,10,2108548,1580000,4130,450
2,8,101,2020,40000,Petrol,Individual,Manual,First Owner,9,343323,210000,566,451
7,25,301,2013,60000,Diesel,Individual,Manual,First Owner,6,369336,250000,689,452
4,20,462,2005,80000,Petrol,Individual,Manual,Third Owner,7,510742,140000,1595,453
2,8,16,2015,32933,Petrol,Dealer,Manual,First Owner,10,527849,265000,1739,454
13,63,371,2015,110000,Diesel,Individual,Manual,First Owner,7,674347,475000,2478,455
2,84,480,2007,54000,Petrol,Individual,Manual,First Owner,8,539894,75000,1828,456
3,4,800,2010,80000,Petrol,Individual,Manual,Second Owner,8,185992,135000,40,457
2,30,639,2008,29173,Petrol,Dealer,Manual,First Owner,6,517530,175000,1655,458
1,7,234,2014,60000,Petrol,,Manual,Second Owner,10,365382,240000,671,459
8,22,1000,2015,130000,Diesel,Individual,Manual,First Owner,9,734266,350000,2692,460
2,44,397,2011,50000,Diesel,Individual,Manual,Second Owner,10,488036,285000,1413,461
2,8,56,2019,5000,Petrol,Individual,Manual,First Owner,6,550423,350000,1899,462
2,8,96,2010,73350,Petrol,Dealer,Manual,First Owner,9,416756,190000,917,463
19,179,1540,2018,10000,Diesel,Dealer,Automatic,First Owner,9,4995239,3800000,4296,464
2,44,493,2013,60000,Petrol,Individual,Manual,Second Owner,8,464166,360000,1221,465
13,144,1291,2016,24000,Diesel,Dealer,Manual,First Owner,8,1701439,1249000,4041,466
7,21,1227,2016,161327,Diesel,Individual,Manual,First Owner,10,1105982,675000,3545,467
2,8,101,2014,90000,Petrol,Individual,Manual,First Owner,9,254921,160000,193,468
11,161,1512,2014,99000,Diesel,Individual,Automatic,First Owner,7,2862171,1800000,4224,469
1,37,877,2017,35000,Diesel,Individual,Manual,First Owner,7,637710,450000,2353,470
12,43,201,2017,20000,Petrol,Individual,Manual,Second Owner,8,537560,375000,1805,471
7,46,1054,2012,60000,Diesel,Individual,Manual,First Owner,7,787786,600000,2858,472
10,29,366,2018,10500,Petrol,Individual,Manual,First Owner,10,602573,300000,2201,473
10,29,87,2018,15000,Petrol,Individual,Manual,First Owner,6,495554,310000,1478,474
2,8,205,2008,130000,Petrol,Individual,Manual,Fourth & Above Owner,10,350474,100000,607,475
2,8,205,2009,20000,Petrol,Individual,Manual,First Owner,8,494861,110000,1471,476
2,89,880,2018,50000,Petrol,Individual,Automatic,First Owner,9,641393,520000,2367,477
7,127,1029,2012,200000,Diesel,Individual,Manual,First Owner,7,1222371,600000,3694,478
2,9,316,2016,90000,Diesel,Individual,Manual,Second Owner,8,476401,400000,1308,479
4,20,369,2005,56580,Petrol,Dealer,Manual,First Owner,7,509040,80000,1586,480
2,8,478,2006,124439,Petrol,Individual,Manual,Second Owner,9,464052,65000,1218,481
11,61,568,2006,300000,Diesel,Individual,Manual,First Owner,7,743004,229999,2727,482
4,11,358,2008,60000,Petrol,Individual,Manual,Second Owner,9,402075,100000,835,483
1,1,313,2002,40000,Petrol,Individual,Manual,First Owner,6,378525,125000,726,484
13,56,1356,2017,41000,Petrol,Dealer,Manual,First Owner,10,1284618,919999,3771,485
11,161,1512,2017,47162,Diesel,Trustmark Dealer,Automatic,First Owner,7,5168262,2600000,4300,486
2,44,718,2016,38000,Petrol,Individual,Manual,First Owner,9,732356,500000,2686,487
4,11,256,2009,60000,Petrol,Individual,Manual,Third Owner,7,560330,150000,1970,488
2,44,397,2016,55000,Diesel,Dealer,Manual,First Owner,8,1301785,630000,3782,489
2,44,922,2016,7104,Petrol,Trustmark Dealer,Manual,First Owner,8,1150173,670000,3605,490
2,3,295,2005,100000,Petrol,Individual,Manual,Third Owner,6,367593,100000,679,491
5,119,1208,2018,14000,Petrol,Dealer,Manual,First Owner,7,1239785,782000,3716,492
7,127,1195,2017,70000,Diesel,Individual,Automatic,First Owner,9,1721060,1230000,4047,493
8,27,294,2014,50000,Diesel,Individual,Manual,First Owner,9,367473,260000,677,494
13,63,1191,2018,49000,Diesel,Dealer,Manual,First Owner,9,992961,790000,3352,495
5,13,113,2011,186000,Diesel,Individual,Manual,Second Owner,10,262834,150000,218,496
15,134,1074,2012,50000,Petrol,Individual,Manual,Second Owner,9,807962,430000,2919,497
4,59,866,2014,55850,Diesel,Dealer,Manual,First Owner,10,631881,455000,2320,498
9,95,1068,2016,100000,Diesel,Individual,Manual,Second Owner,6,810097,525000,2924,499
2,42,228,2017,30000,Petrol,Dealer,Manual,First Owner,8,328813,260000,495,500
7,31,144,2013,120000,Diesel,Individual,Manual,Second Owner,7,390932,285000,781,501
4,59,1019,2019,7000,Petrol,Individual,Manual,Second Owner,7,746230,660000,2738,502
3,10,36,2013,60000,Petrol,Individual,Manual,Second Owner,10,195568,150000,53,503
11,39,653,2018,10000,Petrol,Individual,Manual,First Owner,10,523731,500000,1703,504
2,3,245,2010,70000,Petrol,Individual,Manual,First Owner,8,376513,170000,717,505
2,32,587,2004,35000,Petrol,Individual,Manual,Third Owner,8,566283,55000,2001,506
11,161,1512,2017,47162,Diesel,Trustmark Dealer,Automatic,First Owner,9,3869358,2600000,4265,507
2,42,1057,2020,7000,CNG,Individual,Manual,First Owner,7,976049,495000,3319,508
2,44,1216,2017,60000,Petrol,Individual,Manual,First Owner,9,994148,550000,3356,509
7,127,1408,2018,35000,Diesel,Individual,Manual,First Owner,10,1531143,1050000,3941,510
11,39,343,2013,70000,Diesel,Individual,Manual,Second Owner,8,640781,450000,2365,511
11,161,1543,2016,70000,Petrol,Individual,Automatic,Second Owner,10,4399107,2500000,4279,512
11,70,330,2011,230000,Diesel,Individual,Manual,First Owner,9,665885,350000,2448,513
10,29,87,2016,40000,Petrol,Individual,Manual,First Owner,6,387922,280000,773,514
4,14,22,2017,28838,Petrol,Individual,Manual,First Owner,6,425011,280000,960,515
9,95,835,2014,120000,Diesel,Individual,Manual,Third Owner,8,999484,500000,3366,516
11,39,756,2015,60000,Petrol,Individual,Manual,First Owner,9,568191,320000,2013,517
2,68,727,2017,60000,Diesel,Individual,Manual,First Owner,8,1206227,720000,3667,518
5,15,928,2015,140730,Diesel,Dealer,Manual,Second Owner,7,676354,459999,2485,519
1,155,1353,2017,50000,Diesel,Individual,Automatic,First Owner,10,1275594,1200000,3762,520
7,33,875,2011,110000,Diesel,Individual,Manual,Second Owner,7,636871,450000,2347,521
4,24,1480,2012,100000,Diesel,Individual,Manual,First Owner,10,661426,600000,2429,522
1,158,240,2012,80000,Diesel,Individual,Manual,First Owner,9,430437,320000,994,523
2,6,543,2009,110000,Petrol,Individual,Manual,Fourth & Above Owner,6,502714,110000,1532,524
4,24,1303,2018,25000,Diesel,Individual,Automatic,Second Owner,9,1689932,1100000,4032,525
9,23,63,2013,13770,Diesel,Individual,Manual,First Owner,10,238154,210000,153,526
7,21,983,2014,13270,Diesel,Individual,Manual,First Owner,9,1099994,600000,3533,527
2,8,101,2018,40000,Petrol,Individual,Manual,First Owner,8,324707,183000,474,528
6,60,981,2013,97248,Petrol,Dealer,Manual,First Owner,6,711709,380000,2620,529
2,112,1115,2014,15000,Petrol,Individual,Manual,First Owner,9,1354997,700000,3819,530
3,4,40,2016,35000,Diesel,Individual,Manual,Second Owner,6,622912,350000,2283,531
13,126,1109,2009,40000,Petrol,Individual,Automatic,Third Owner,8,843612,428000,3006,532
10,57,451,2013,1000,Diesel,Dealer,Manual,Second Owner,9,501071,450000,1519,533
13,144,1206,2017,36000,Petrol,Dealer,Manual,First Owner,10,1782259,1068000,4066,534
10,29,148,2019,10000,Petrol,Individual,Manual,First Owner,9,717160,375000,2639,535
2,44,162,2014,90000,Diesel,Individual,Manual,First Owner,10,489487,390000,1428,536
2,3,186,2005,80000,Petrol,Individual,Manual,First Owner,9,512062,70000,1608,537
10,57,213,2012,110000,Diesel,Individual,Manual,Second Owner,7,569429,350000,2024,538
2,131,1062,2018,20000,Diesel,Individual,Manual,First Owner,7,1660816,1015000,4023,539
5,15,25,2010,90000,Diesel,Individual,Manual,Third Owner,6,303045,170000,368,540
4,115,1245,2015,50000,Petrol,Individual,Manual,First Owner,9,1044661,821000,3452,541
14,69,743,2006,75000,Diesel,Individual,Manual,Second Owner,6,884325,500000,3121,542
13,56,779,2014,82000,Diesel,Individual,Manual,First Owner,9,1029499,520000,3415,543
4,129,1179,2017,25000,Petrol,Dealer,Automatic,First Owner,6,1248105,635000,3733,544
10,57,771,2014,65000,Diesel,Dealer,Manual,First Owner,6,573135,525000,2051,545
